0.1 0
0.100303 0
0.150015 1373600
0.200107 1705600
0.250074 977600
0.300051 852800
0.350001 1206400
0.400031 1227200
0.45007 1248000
0.500071 1268800
0.550013 1227200
0.600047 1268800
0.650063 1248000
0.700032 1227200
0.750082 1268800
0.800026 1248000
0.850009 1248000
0.900036 1248000
0.950077 1248000
1.000045 1248000
1.050023 1248000
1.100013 1268800
1.150095 1227200
1.200015 1268800
1.250007 1248000
1.300038 1227200
1.350175 1268800
1.400095 1248000
1.450002 1248000
1.500052 1248000
1.550055 1248000
1.600021 1268800
1.650088 1227200
1.700039 1268800
1.750149 1248000
1.80009 1227200
1.85001 1268800
1.900051 1248000
1.950001 1268800
2.000112 1227200
2.05007 1248000
2.100007 1268800
2.150013 1227200
2.200047 1268800
2.250074 1248000
2.300032 1227200
2.350042 1268800
2.400113 1248000
2.450051 1268800
2.500036 1227200
2.550119 1268800
2.600039 1248000
2.650075 1227200
2.700013 1268800
2.750031 1248000
2.800114 1248000
2.850007 1248000
2.900038 1227200
2.950111 1268800
3.000031 1248000
3.050002 1248000
3.100052 1248000
3.15 1248000
3.200021 1268800
3.250063 1227200
3.300039 1268800
3.350106 1248000
3.400026 1227200
3.450143 1268800
3.500051 1248000
3.550001 1268800
3.600103 1227200
3.650023 1248000
3.70012 1268800
3.750013 1227200
3.800015 1268800
3.850074 1248000
3.900032 1227200
3.950082 1268800
4.000095 1248000
4.050015 1268800
4.100036 1227200
4.150055 1268800
4.200045 1248000
4.25002 1227200
4.300013 1268800
4.350164 1248000
4.40004 1248000
4.450007 1248000
4.500038 1248000
4.550047 1268800
4.600126 1227200
4.650077 1268800
4.700007 1227200
4.75 1248000
4.800021 1268800
4.850088 1227200
4.900039 1268800
4.950042 1248000
5.000107 1227200
5.050079 1268800
5.100051 1248000
5.150001 1268800
5.200039 1227200
5.25007 1248000
5.300111 1268800
5.350013 1227200
5.400047 1268800
5.450074 1248000
5.500032 1227200
5.550082 1268800
5.600031 1248000
5.650051 1268800
5.700036 1227200
5.750152 1268800
5.800045 1248000
5.85002 1227200
5.900013 1268800
5.950106 1248000
6.000026 1248000
6.050007 1248000
6.100038 1248000
6.150059 1268800
6.200103 1227200
6.250023 1268800
6.300175 1248000
6.35 1227200
6.400015 1268800
6.450088 1248000
6.500039 1248000
6.550149 1248000
6.600095 1248000
6.650015 1248000
6.700051 1248000
6.750001 1268800
6.800112 1227200
6.85007 1248000
6.900047 1268800
6.950013 1227200
7.000047 1268800
7.05001 1248000
7.100032 1227200
7.150047 1268800
7.200113 1248000
7.250051 1268800
7.300007 1227200
7.350152 1268800
7.400045 1248000
7.45002 1227200
7.500013 1268800
7.550042 1248000
7.60004 1248000
7.650007 1248000
7.700038 1248000
7.750059 1268800
7.800039 1227200
7.850077 1268800
7.900111 1248000
7.95 1227200
8.000154 1268800
8.050074 1248000
8.100039 1268800
8.150015 1227200
8.200031 1248000
8.250151 1268800
8.300051 1227200
8.350001 1268800
8.400112 1248000
8.450063 1227200
8.50012 1268800
8.550013 1227200
8.600026 1268800
8.650074 1248000
8.700032 1227200
8.750082 1268800
8.800103 1248000
8.850023 1268800
8.900036 1227200
8.950095 1268800
9.000015 1248000
9.05002 1227200
9.100013 1268800
9.150164 1248000
9.20004 1248000
9.250007 1248000
9.300038 1248000
9.350055 1268800
9.400126 1227200
9.450077 1268800
9.500047 1248000
9.55 1227200
9.60009 1268800
9.65001 1248000
9.700039 1268800
9.750015 1227200
9.800107 1248000
9.850087 1268800
9.900007 1227200
9.950001 41600
9.965699 0
