0.110032 0
0.20272 21200
0.300368 41600
0.40048 249600
0.500608 332800
0.60064 1071200
0.70048 1248000
0.80032 1248000
0.90016 1248000
1 1248000
1.100032 1258400
1.200512 1248000
1.300352 1248000
1.400192 1248000
1.500032 1248000
1.600016 1258400
1.700544 1248000
1.800384 1248000
1.900224 1248000
2.000064 1248000
2.100048 1258400
2.200576 1248000
2.300416 1248000
2.400256 1248000
2.500096 1248000
2.600032 1258400
2.700608 1248000
2.800448 1248000
2.900288 1248000
3.000128 1248000
3.100016 1248000
3.20064 1258400
3.30048 1248000
3.40032 1248000
3.50016 1248000
3.600016 1248000
3.700032 1258400
3.800512 1248000
3.900352 1248000
4.000192 1248000
4.100032 1248000
4.200016 1258400
4.300544 1248000
4.400384 1248000
4.500224 1248000
4.600064 1248000
4.7 1258400
4.800576 1248000
4.900416 1248000
5.000256 1248000
5.100096 1248000
5.200144 1081600
5.300016 925600
5.400016 800800
5.50064 592800
5.600784 20800
5.700016 145600
5.800032 166400
5.900016 405600
6.000592 322400
6.100528 332800
6.200608 20800
6.3 176800
6.400544 176800
6.500432 208000
6.600304 156000
6.700176 31200
6.800016 31200
6.900032 20800
7.000528 41600
7.100368 83200
7.200208 114400
7.300048 114400
7.400016 260000
7.5 145600
7.600592 280800
7.700432 208000
7.800272 197600
7.900112 197600
8.000032 208000
8.100624 239200
8.200592 447200
8.300032 312000
8.40008 468000
8.500128 416000
8.600272 468000
8.700368 551200
8.8004 426400
8.900256 499200
9.000176 488800
9.100016 405600
9.200032 374400
9.300528 384800
9.400368 384800
9.50048 104000
9.600624 41600
9.7 249600
9.800064 228800
9.90008 395200
10 249600
10.100608 364000
10.200688 374400
10.300016 426400
10.400592 405600
10.500464 291200
10.600304 260000
10.70016 270400
10.800256 457600
10.900224 20800
11.000064 124800
11.1 166400
11.200688 166400
11.300592 249600
11.400464 218400
11.500304 145600
11.600144 145600
11.7 10400
11.8 41600
11.90056 72800
12.000464 156000
12.1004 114400
12.200272 124800
12.300112 135200
12.400032 124800
12.500624 0
12.600464 0
12.700304 10400
