0.063571 0
0.117143 0
0.170714 0
0.224286 0
0.251071 0
0.304643 0
0.358214 0
0.411786 0
0.465357 0
0.518929 0
0.5725 0
0.600126 0
0.652857 0
0.706429 0
0.76 0
0.813571 0
0.867143 0
0.920714 0
0.974286 0
1.001071 0
1.054643 0
1.108214 0
1.161786 0
1.215357 0
1.268929 0
1.3225 0
1.350126 0
1.402857 0
1.456429 0
1.51 0
1.563571 0
1.617143 0
1.670714 0
1.724286 0
1.751071 0
1.804643 0
1.858214 0
1.911786 0
1.965357 0
2.018929 0
2.0725 0
2.100126 0
2.152857 0
2.206429 0
2.26 0
2.313571 0
2.367143 0
2.420714 0
2.474286 0
2.501071 0
2.554643 0
2.608214 0
2.661786 0
2.715357 0
2.768929 0
2.8225 0
2.850126 0
2.902857 0
2.956429 0
3.01 0
3.063571 0
3.117143 0
3.170714 0
3.224286 0
3.251071 0
3.304643 0
3.358214 0
3.411786 0
3.465357 0
3.518929 0
3.5725 0
3.600126 0
3.652857 0
3.706429 0
3.76 0
3.813571 0
3.867143 0
3.920714 0
3.974286 0
4.001071 0
4.054643 0
4.108214 0
4.161786 0
4.215357 0
4.268929 0
4.3225 0
4.350126 0
4.402857 0
4.456429 0
4.51 0
4.563571 0
4.617143 0
4.670714 0
4.724286 0
4.751071 0
4.804643 0
4.858214 0
4.911786 0
4.965357 0
5.018929 0
5.0725 0
5.100126 0
5.152857 0
5.206429 0
5.26 0
5.313571 0
5.367143 0
5.420714 0
5.474286 0
5.501071 0
5.554643 0
5.608214 0
5.661786 0
5.715357 0
5.768929 0
5.8225 0
5.850126 0
5.902857 0
5.956429 0
5.984854 0
