0.200125 0
0.400455 0
0.600102 0
0.800016 0
1.000078 0
1.200142 0
1.400088 0
1.600592 0
1.800272 0
2.00016 0
2.200072 0
2.400302 0
2.600248 0
2.800045 0
3.000432 0
3.200112 7500
3.400016 0
3.600089 7500
3.800072 0
4.000055 7500
4.200118 0
4.400065 7500
4.600569 0
4.800249 7500
5.000137 0
5.200049 7500
5.400278 0
5.600225 7500
5.800022 0
6.000409 7500
6.200705 0
6.400385 0
6.600065 0
6.800049 0
7.000032 0
7.200095 0
7.400042 0
7.600545 0
7.800225 0
8.000114 0
8.200026 0
8.400255 0
8.600003 0
8.800232 0
9.000179 0
9.200682 0
9.400362 0
9.600042 0
9.800025 0
9.987529 0
