0.204632 62600
0.400864 124800
0.60076 124800
0.805882 135200
1.000882 124800
1.20201 124800
1.407132 130000
1.602132 62400
1.80326 46800
2.008382 0
2.203382 0
2.400646 0
2.600883 31200
2.802011 93600
3.0008 104000
3.202133 15600
3.401786 20800
3.616071 15600
3.801323 26000
4.0004 15600
4.205357 20800
4.410473 26000
4.607143 15600
4.821429 5200
5.000073 20800
5.223214 5200
5.410714 0
5.600014 5200
5.8125 0
6.0452 15600
6.2484 5200
6.4484 0
6.6516 5200
6.8516 0
7.0548 0
7.218 0
7.418 0
7.626006 0
7.858 5200
8.0612 0
8.2612 0
8.4212 0
8.6212 0
8.8612 0
9.0244 10400
9.206673 46800
9.401673 72800
9.602801 72800
9.807923 72800
10.002923 36400
10.058407 0
