0.200034 0
0.400002 0
0.600005 0
0.800017 0
1.00001 0
1.200007 0
1.400034 0
1.60001 0
1.800014 0
2 0
2.200018 0
2.400009 0
2.60003 0
2.800008 0
3.000009 0
3.200007 0
3.400121 0
3.600092 0
3.800012 0
4.000903 0
4.20006 0
4.400004 0
4.600263 0
4.800226 0
5.000103 0
5.200029 0
5.400012 0
5.600274 0
5.800042 0
6.000034 0
6.200037 0
6.400037 0
6.600032 0
6.800015 0
7.000001 0
7.200005 0
7.400012 0
7.600039 0
7.800005 0
8.000004 0
8.200013 0
8.400013 0
8.600039 0
8.800002 0
9.000041 0
9.200007 0
9.40001 0
9.600012 0
9.800007 0
10.183229 0
10.186634 0
